Portifolio 1,Portifolio 2,Portifolio 3,Portifolio 4,Portifolio 5,Portifolio 6,Portifolio 7,Portifolio 8,Portifolio 9,Portifolio 10
9380.651679090974,34261.2708573811,34568.752887319075,23369.452625962593,25072.402484801227,43570.8878891456,33575.93323444592,10950.707030219537,37654.726937248626,34264.40375309099
9016.219849276724,32973.00980222383,33599.82217983893,22033.15365826214,24021.20989228585,41907.03557744847,32865.16497631097,10734.329981802368,36685.12860139665,33138.46980573642
9439.677629605847,34110.511207613476,34860.166011417605,23131.527330972458,25165.500321431726,44311.603828366584,33809.88142219171,11196.828104571552,38337.22458555187,34401.85166538575
9114.367171474447,34285.292192429326,35551.18024284854,23383.4759533232,24875.556724045287,44343.15509681314,33066.88926262014,11147.146438206033,37818.015691996,34613.642730687854
9616.632064939075,34376.30466173443,36702.07488085197,24299.259279308066,25714.928911619285,45372.991205729464,33040.5588202675,11493.215484004677,40696.27752744769,36309.99262861549
9995.368766170819,35850.62250420243,37493.310498584455,25697.242161692353,27063.3261210355,47427.427435658996,33739.20899096742,11968.440324311841,42799.810582273814,38049.22607017625
10379.47332395782,35391.74969090988,37155.06971995111,25699.087229218618,27154.696518262524,47411.34793619431,34409.724053062775,11932.59300347199,42952.29122899769,38725.03942679013
10154.645762115022,35235.07551583085,36565.83496206168,24989.53321578768,25707.942293460015,45931.79750090654,33066.25601113437,11318.80159162872,42060.27707744524,37973.16742405019
10858.96849118409,36016.03217059833,38729.71417036151,25743.815248363633,26936.597327161264,49687.59333053976,34175.4989566165,12141.66154192517,43436.65939497175,39863.376694302366
11232.087990457823,34747.582111312964,37891.99780352414,25452.66477424542,26433.144451115895,49191.32560300473,33784.053498263806,12161.806097245684,43890.620328748126,38705.80267885587
11118.344878156673,35091.05835153764,37573.17010512502,25193.777713059702,26288.154209141703,48656.902718367106,34215.653256691636,12193.35811409513,42768.44319517989,38675.6300677542
11154.349944532687,34951.245842010685,38236.269086094086,25321.865094695215,26546.32287708445,50038.33119824952,34191.74645298022,12524.21805281916,42923.74065218316,39531.32919375649
11083.36285730908,34545.890354140465,38066.71290136771,24821.136673791534,25829.62152824769,49632.429110060446,33769.01549425683,12380.649375891438,42286.47267862234,38831.63798076086
11570.279362234874,34536.50715013583,38638.44549024672,24696.323013647496,25876.641765826997,50142.247604428936,34188.46183770726,12556.523286998936,44263.61791888459,40062.019466070524
11269.164943485144,31917.874258325144,35206.618839465154,23248.4643310261,24285.541757661307,47390.131273859726,31913.715672015853,12054.897840507312,41871.81279848763,37334.21078726774
11341.413660481798,30867.82729495657,34613.67901097971,23479.336658558783,22980.92071832306,46363.7786749116,31434.295536815735,11781.104918989105,42217.605589224004,36755.789670677346
12311.45313881484,33388.183248115136,36750.06139941349,24366.50123279364,25635.94562854687,49172.2109288398,33831.596120166934,12751.35778954132,45168.03208625756,39815.83668863399
12299.775890038412,33110.25714419789,36879.32814496518,24050.778535987818,25903.492041341044,48773.076326759074,33881.47501379509,12789.285663374576,46058.60915396333,40114.76163488154
11820.585620833073,32121.398927682294,35682.47386977982,23597.762530704666,24618.712559919575,47766.4607678375,33615.81591437483,12536.291622908448,46117.25197631797,39575.81167299027
11730.255710872956,30149.281276822057,32909.575741191955,23348.234001902816,21639.102912421833,45776.676831003664,32196.89025156657,11682.626813352364,44980.63802272321,38962.67955451506
11701.32287061332,30416.68946513439,33021.112844254785,23273.766816408417,22527.597600779933,47072.378941720715,32731.188339184235,11821.00073563777,45377.371862963984,39911.53246533762
12305.343856852283,33236.8030674751,35411.51783649472,24984.646661228537,24111.985067149755,51576.05958281522,35715.59343587132,12763.76435078849,48252.33557866733,41434.59560913097
12192.48607527481,34591.219080169874,36756.82144887518,24543.0912626516,25094.191501526246,52430.79657050399,35243.54279524607,12854.248354151856,48319.03704923785,41765.78882308091
12083.94056732499,34344.1856778542,36953.13022322854,24282.41557912547,25343.78964992267,53123.894493430926,35538.26355797532,12993.944099419721,49191.34598593396,42341.8227811515
12409.703615775705,34254.11165297305,36305.617139846305,24364.965149292653,24546.881424130253,53661.47977913119,36549.98873623884,12825.487689442505,50970.560920567055,43414.47567039065
12709.059368836122,34850.11243562846,37157.14769073492,25453.729984758014,25101.303891487063,54736.16173174583,36958.510724719315,13511.700743501757,52709.231281872526,43506.4518782819
12016.7278621872,34723.03207445298,37383.97353419223,25598.48855380494,25683.870263960107,54829.74005409949,36741.5243054741,13568.718356989728,52509.36328126817,43920.72411228364
12332.068540737122,35164.47064707137,37180.31179411124,25809.08206714006,25424.588282662942,55067.619444076685,36090.84978349921,13557.996151117935,51743.14844899889,43465.84185499463
12054.841695266812,35693.44562056855,36485.21867398462,25353.397400985636,25208.598504584657,53929.29445988584,34477.31040134062,13274.36250556594,49798.4007021314,41185.54019705571
12600.157753236967,37119.8436278738,40010.14300555179,26558.818499894274,28301.514191472335,57774.62345112929,35816.544320966204,14107.414434438682,50085.11960011561,42737.27822028045
12839.728994828865,37455.16408325453,40783.92759951348,27068.582221339177,29054.41187398037,58086.341080434046,36304.278063445716,14313.525398702783,51116.68433983429,43194.70095571881
12408.601932361902,37775.26737291267,41050.49251246534,27244.049701907366,29947.884894069717,59092.403972674314,37245.42706217227,14745.394983828857,52778.0406031833,45279.01622881386
12753.403036868607,39185.475560258135,42157.62273844098,27898.236448853746,31021.36227820225,61171.78787220387,38719.27288006098,15587.421093841025,54799.02004926694,47774.21708045466
12605.747697680534,39306.4548957959,41497.707883651194,27778.94041732562,30679.83778005036,60228.399468252486,38583.45265292305,15535.55009372346,53969.10207444141,48433.31827307662
12437.019156414346,39444.357546896616,41812.41202502307,28541.40595932684,31082.81940697572,62007.56769718093,37890.45446592009,15833.821168746152,54927.40620160885,49736.137660905486
11607.592045041773,39717.85952614296,41843.67204015156,29432.860715194165,31177.09485115892,63961.831569623166,37136.376015847476,16101.328035268529,55320.659583019195,50760.20790612105
11330.151911491055,41650.50499530259,43203.19185156722,28970.166867557582,32596.018896200294,65237.17615821366,37652.06695996662,16163.219868374228,54471.92509102572,51275.85760927586
11573.609244571036,43692.276771502045,42726.210509272474,28809.42840328305,32626.296101232045,64988.271546129974,36959.97396190892,16448.568546737984,55552.51741501648,51451.76355572754
11342.410700607743,43641.31324481251,42659.953638068655,29187.828489758864,32632.561833557225,65055.38475643822,36893.699915482415,16376.966231938148,55406.36853398553,51731.99291394623
12113.198221190718,46007.606130813496,44508.36013051685,30364.267443108838,34717.74726432181,66480.08787791475,37499.03862347119,16868.27808422776,55482.33384292111,52734.49634210436
12137.462154811701,46998.25245602721,44747.57434488224,31654.55807386031,35757.10874937631,67257.77858021997,38087.11210571658,17797.16569313674,56189.710372198184,55937.14402289567
13301.287903241308,49234.108285037604,46727.07781193205,32829.34934408063,36798.218310809476,70900.70433974138,39258.466159262585,18792.18173540553,60009.443644959894,59488.64922031555
13737.935098342441,51351.343705331,48515.97296543037,33452.17416281736,37433.68087976585,71149.84572617151,39769.86364350024,19304.883630100183,59701.961910686754,60813.231778126574
14921.183765272568,56155.919740176265,50560.82279558071,34394.8594530262,38568.10347652353,74343.0544061314,41060.73817690448,20567.878188695162,62030.439381096665,63231.34313078654
13780.325103947216,53751.552572260596,48417.641161224296,32824.9018903736,38003.4996139193,70992.95533466956,39138.28037927982,20231.365479941178,58594.841988076005,61444.373006261114
13220.491508157129,52127.209660833694,47656.540084171436,33105.46633548054,37703.37965865734,70564.95049165607,39021.86470385008,19731.18065259513,57886.23535445083,61365.7170088368
13034.098941736458,53674.178346270055,47597.203677575,32342.67825665216,36738.55881965429,72376.03051202613,38012.11194477926,20087.54490296656,58653.79966019702,59144.77599725732
13338.333623517578,54842.42352171778,47824.58726098715,33210.25635139649,37625.57744971614,72063.07191852138,38231.19051608538,20719.30247757646,57492.94665511018,62520.70902657277
13507.162727762687,53153.67252364034,46826.089188967264,33072.15488884662,37137.29275043456,71544.03936640132,39204.60350348975,20811.56678220677,60380.42400633234,62947.79718137134
14288.221673083755,55809.37112799223,49330.16469962038,34117.92015902431,39359.98548846904,74777.57532552799,41427.42473968516,21735.054657334036,62693.21867298811,65953.52601717407
14747.264388064516,54655.64900012267,50030.306234579024,34327.83950734285,39831.7569243599,77161.2670055381,42290.056265814485,22379.85557092408,65482.68657732784,67539.61780105936
15203.203012397173,56187.22564671252,49928.49258976389,35052.28536926585,39563.36347477307,78100.08801206031,42729.97174694341,22654.10722321596,65270.04197320415,69254.54651325004
14351.937422119538,52759.259628482745,46707.79091973446,33440.93610999696,34967.78729314761,74798.16136243074,39731.710743895084,20774.692924490213,61991.922577155674,62760.798051539976
15123.895719931435,52986.44348429103,48853.693972190675,34969.44548120345,37011.61828391478,78968.35721877571,41050.159587611335,21108.95561792389,64909.55295361199,67076.65220420423
14832.777917988293,46327.53764793501,41295.90551870647,31985.920455815776,32535.14637339326,71426.31411804515,38598.18593043419,18687.63294805061,59069.04680359161,62248.16327402002
15845.421408000793,52246.48770411785,44841.55098676197,36492.7966957296,36172.73450475359,77949.80527673764,40967.621121447526,20598.648877751308,64829.31143728429,67333.52140306956
17275.42677559029,55688.21753944799,46678.554882544006,38489.46784958169,37614.83766450226,79412.46590525033,42455.406087541356,21486.74416506691,66145.63616187553,70583.48689500264
17588.45865598225,52579.747922588096,46637.67157790133,38083.87577885049,36455.228858245624,79913.1007718628,43357.2956095717,22177.874740639687,68581.93626192966,71212.58350099706
18055.337753134776,53406.77181160429,49027.74384690662,39428.38407083693,39159.703427600354,80837.68112008074,44462.66817951225,23215.04839770624,69201.33473166329,74123.31103963111
17467.07027932743,47584.12579037216,45330.868158839825,35910.126098545195,35794.98344869904,78766.94078833832,42014.036465536126,21492.36221783347,66906.29868696046,68625.77665755215
18628.22921313568,51250.61936976705,47830.29805134069,38927.69516652775,39378.14949321372,83055.63510473624,44902.27269365134,23572.11296892305,71707.79622743794,74081.56831081556
18585.976773483173,50368.54310623086,49265.9750788008,39427.138205943236,40909.09076875357,83386.2729460438,46350.37996417896,23964.249887497655,73093.12506952148,76918.53353780329
18368.27167108806,49909.82754439106,47564.16977132974,37005.616747752305,39687.5522957404,81857.65138972149,45737.27131228758,23209.355397732277,73690.98480362887,74335.90611393553
18523.623576196496,51718.48734856317,47661.04667214174,37905.701858355234,41603.00895114717,81018.09708605676,47725.03387011599,23429.83375428015,75072.80129123175,75540.8022654781
18721.884911988975,49962.8320843498,48563.78885096536,37641.603868956576,41935.590110067096,82752.71116453008,46848.421098889725,24344.693695108257,75906.35975070373,77238.09900402345
19549.524322684156,51966.86929965018,50090.091837084634,38863.37590207176,42480.57357163039,85529.93137200986,47568.40339355049,25609.0930614656,76773.1614174212,80348.3468476509
19291.7136273049,50036.29264569256,51343.32279521778,40196.84655391616,42871.50726744217,87598.58681434202,48580.64600396173,26396.84468469492,77581.150790475,83142.4545888551
