Portifolio 1,Portifolio 2,Portifolio 3,Portifolio 4,Portifolio 5,Portifolio 6,Portifolio 7,Portifolio 8,Portifolio 9,Portifolio 10
26551.81004115789,39711.94280436141,16867.61799263305,35005.47473415091,31156.688566283847,37475.524972243686,44987.50440936501,35651.97473648132,33059.5140551504,44266.20098741319
25411.768036910267,36938.040160074976,16302.039472579341,34340.352256034705,30701.24119229368,35689.254124612424,43347.896933235985,34733.41584523657,31415.93708356269,42540.441817403516
26472.257478335316,37985.34422758192,16997.349961710304,35434.88542825526,32683.334768284803,36947.968632529635,45843.16251760179,35388.6929439323,32367.902389941628,43488.447272462145
26539.60117719187,37234.821321635536,17088.70338835534,35641.581972276974,32755.735290054126,36428.42705383214,46312.726560167815,35231.471375470406,31597.71273611833,41436.26063596703
26527.178311208205,39795.25471759294,18120.581003217427,36357.97196414024,35668.5331901459,37507.19095827561,49151.89071017689,35193.47562337862,32428.348710966828,42654.5597953118
27503.768334900746,41236.86890390694,18401.138792469024,37743.97424742251,37433.67244576954,38001.53389409034,52077.572068574125,36135.85847764085,32413.193078701577,42364.73251436119
28091.747306564128,41812.10305329884,18297.812995883527,38937.21481766481,36627.63408236243,38229.846516917096,51356.23936920173,36559.360626588255,33467.71738195115,42805.234247254666
27331.49084762107,39266.73850405422,17796.073679322635,38842.643171529046,35548.809986770204,38142.62286956311,50457.0659763614,35367.49059066073,32256.13843850498,39795.544010963844
28154.727416334703,41199.59395508792,18894.100990647243,40787.27946103327,37090.80717935866,39411.64348817417,52229.23558821696,38751.397262169165,33255.73563250693,42240.71388165122
28428.16238702736,41341.596113700696,18656.62856671976,40513.42940623988,36976.69001165684,38704.310741160676,51519.76715359601,38658.560639858224,33510.50737919903,40565.10318560649
28782.88502251791,40879.52207965069,19787.550135187223,39495.279552725035,37446.01152574755,39027.30270685842,50759.44862756062,39300.03707045408,33363.875827381176,41754.98349520912
28398.219693762865,41203.98418110404,19747.468918205697,40893.01407802306,37444.87984477199,39564.942821408535,50798.74798928812,40094.29559600985,33704.34805864886,41194.936728457156
27833.129166206727,40871.71326716829,18764.93015164798,40424.39527238614,36738.07683982293,38583.77716239767,50612.192400669956,39945.961361466616,32898.20709020044,41098.938533377855
27740.62203033266,41175.083690399595,19620.01844312771,41445.63379960507,39680.84978202849,39706.137257528135,53127.65195743095,40773.78804707462,32031.97952978015,39853.87791867464
26714.96618102418,38976.52620640235,18305.515702411452,39041.758124557164,35167.85284099899,38549.99402286275,49793.56147066615,38658.450678088026,31102.18091571555,37556.51666469642
25838.580525594083,36993.12431648497,18550.309641400436,39284.66784680586,34257.372179623686,39308.74665170201,49747.32739868274,38364.27055999205,31690.614070030577,34602.8768655576
25898.662691375604,37245.870632430946,20210.059914664078,43200.18794432567,36916.493071850906,42030.29834754953,54630.32026822447,41601.419038006854,33901.943083620434,36777.09553814292
25864.47122745926,37015.71483795287,20121.227223524424,43042.468378795034,37311.15225966961,42868.892130321816,54012.62325770732,43313.822933319854,34227.76462659898,37240.68240709442
25712.71008429664,35234.30139444888,20168.099999382684,42185.743630139455,37883.90295151574,42781.314631479865,53443.56935438185,43570.172241979344,33456.596774410915,34992.098634089605
24939.14958896161,34344.68046126127,20004.581112355052,41186.66756799543,36850.97919773848,42526.48126147311,50908.13701319878,41542.70271429767,32751.31331575223,32861.603755591925
26868.992423168173,35663.42558976329,19465.24245569763,42089.43768316528,36379.56194208542,42025.099509874744,51761.688940182445,40150.1032911153,32048.217135103194,34247.765548359916
28649.430212909894,38853.93604875991,21069.691837329567,45294.7186488768,38811.6960151126,44302.625901866886,53847.715830019915,43281.830348377494,33673.032477961715,36707.43352195111
28928.738390802788,39843.11610491475,21155.522772541684,45733.02805899998,38106.44753839163,44656.24239869124,54386.55732541106,45122.15682464025,33228.36523134078,39451.794041200475
29066.58054714086,38861.352204322895,21731.978806406943,45843.908258217154,38802.43717879455,46068.35847463458,53994.79159066692,45872.49727149349,33609.901247932474,39203.93162178146
29730.42524949221,37537.44173484693,21949.42744124652,46943.392910029805,39464.45263884181,47939.91745657208,55748.549195206506,44557.72818353747,34304.383780823395,37978.75336508829
29790.072082402206,39214.84620514004,23141.6202093796,47857.01456272093,41149.53554018898,47505.216859038264,56749.86492429884,45311.02641563323,34578.265393469585,39410.89100486194
28779.19006758982,40620.08882813495,22520.722383347955,47674.04654853311,41067.974885396754,47958.44453486489,56536.26276405782,46587.97610967552,34041.21986524821,40798.50074107498
28259.28291466155,41374.863294541996,22512.253669015896,48172.03320704988,40938.28109176413,48207.464169590145,56641.45433451073,47171.304197061676,33906.667269813544,40665.093242378505
27250.25607259124,41696.668979753274,22386.16397062574,49444.523731186324,37299.75524131912,46952.10554352649,55266.75639503191,46456.52520031542,33562.15583497414,39752.1129928621
29539.41415750624,46896.71949167287,22404.24366873544,52814.648739646625,37938.73759632926,46339.130050161424,59710.62438099286,48813.82133019606,35150.46546954549,44538.671615476305
29598.224892350692,46953.21580084002,23327.813028906105,50936.210760738664,38642.61143011741,47557.47248547233,59854.53586299017,50794.195536331994,36962.13306722437,45675.91371691351
30401.444088546654,48277.11136425911,24565.39991539478,51509.28989335668,40717.42925666573,49295.08428694055,62544.29065247888,51182.53904004674,36415.0060713419,46557.038755310474
30448.20279652022,49304.2634235245,25158.944317565292,54322.37220611256,44528.57665752206,52603.945332426534,66582.71307287512,54346.524966792254,36656.11194461691,47434.305343156055
29542.062921063774,49246.722905846356,25286.269227101282,53822.35429869592,43445.32298387427,54071.87217524433,65733.66189835056,54340.107113306054,36797.77624065867,47019.549683896985
27623.40792179037,49332.00673349739,26073.107571684464,55244.57783057061,43451.94486529571,54720.17127801617,67204.01406771086,55696.157061238606,37519.33282483734,48125.76345009407
26573.427787211684,49615.780399105955,26485.72159749398,58763.27826666056,44092.73522326819,56953.23868715887,68466.0449953192,57084.049794498605,37803.336300662726,48733.195759734044
27199.267893234537,51077.55777320417,26452.11179075555,57737.12923247404,45791.2417727535,56236.2194417695,68994.4434810739,58763.89149358081,35752.810700995615,50010.083355212795
26598.245669601376,53168.22757108422,26834.59371135649,58781.401824234716,46107.59576238987,57604.9026049214,72381.07122948677,60338.125163058874,36129.37389001561,50853.4384701157
26337.508640545217,51381.35301905658,27653.506367193382,60784.43631267755,46896.98655937993,60172.4212095753,72598.22040812975,59593.34477469633,36462.01879317902,48430.025088010654
27889.875490034996,55171.734593616915,28305.959132918168,62878.919629698314,46939.63300203345,58785.487150953944,75652.2989371701,57126.977751329614,37908.80064070078,52643.12297724037
29319.794464742536,56865.72009086694,29588.39089726233,65393.34337738595,46159.07293772041,62542.63758442512,74456.70406477239,59244.894562518886,38768.196483242806,54769.7502986241
32019.23167241587,57180.66585179569,30365.773982539136,66993.74029865122,48601.982996531064,65901.69020537965,78616.69486655705,61090.448183353656,39752.212847327886,58379.94502709686
33258.10535390174,60180.0312362306,30202.671593224422,67137.89689080739,48661.956442485294,66029.32835774137,80774.16057620446,62252.359228177986,39935.82823714272,59323.38399636602
36251.619077336894,63830.87172062213,32351.733094288054,72045.93225723875,49220.7471398854,68633.25842939195,90352.36618198556,65421.18114311382,42034.00313629409,62197.32543672939
33834.806101651906,59284.5377088965,31366.436525641617,70950.02960608384,47803.10928532809,67419.83716007629,89547.68433576761,62980.47854459633,40254.21874597895,59191.57925267791
34704.60997356647,56941.20004800143,31362.827023791117,70528.63816509854,47023.13910461319,69065.40588670164,85412.70824707202,62650.218618472405,41141.08284434733,57609.180598901046
33753.015434394714,56137.013572092284,32546.420872214865,68373.77361549945,47342.717791252704,67748.18206006456,83477.11810696208,62577.792018965985,41562.41401805269,55011.49310801117
36044.427625036755,54864.45956801208,33857.477085294486,70079.37416509548,47141.896105910506,71834.00196417353,85975.15944462437,61402.33191348206,42664.07536382867,57016.22499174291
36815.41508812186,52200.50086116312,34451.374259940385,67703.8041586769,47686.78735467285,72324.91259018358,83534.33502965113,60969.94499328437,43854.9331476811,56050.8647051093
38351.42153222097,55885.69627628361,36198.57585838683,68543.50954129559,50284.80642954822,74631.95332286957,89075.96159649407,63367.41164882633,46018.85384194634,57763.29642083065
39283.25936114998,56827.86302130024,37889.91848001548,68008.04203638145,52917.58035581176,78962.44788305432,88139.20382754884,65267.645623652155,49032.85747064787,58416.168200942215
39530.268991375146,57665.114269488826,39138.14030392799,70015.20441327726,53839.49366217071,80775.80673207418,92722.41000051354,64284.61209286338,49869.01753259509,59944.62504212496
34078.81335197186,52036.658583366996,37434.38670293099,63316.705086865666,51191.565762547834,76618.57334449893,86256.89017086432,60318.070652248694,49826.39120684292,53772.98557571717
36230.140334876756,54830.535736138714,39197.86803339201,64065.86096932114,52231.25682449497,80804.64091363164,87859.6618386365,62965.14819644744,49999.998258813874,58520.696513159804
33526.79136087046,48983.147731840945,36216.95163598471,60349.29379672344,49865.0526589958,73595.9173578113,80888.14626003544,57182.65381846862,46546.498358044075,52542.50229101193
34523.09509896659,53249.147454451,37490.2529294914,66882.25875374302,49921.842680330665,78893.62550564503,90427.9635137087,61502.30114078551,53806.55742534569,59163.0174299038
36067.579418658876,55634.40173182492,40008.93617773553,70543.30346761823,51556.94472493979,83196.0005352438,98310.66539534021,64055.387464086205,57077.64892652218,61238.030120752446
36093.08340226612,56261.051578575454,40776.55284475315,68166.8647587871,53375.590121854286,84737.04659443688,93135.17435122511,64483.21563021762,57094.66170790788,61220.23498687829
35692.59096310276,59352.34261579587,42554.21467175868,72465.13807771873,54068.116970323215,88378.34217972393,93587.6969063207,68788.94673138799,55921.871515995386,65220.371357652446
33832.30977788777,54530.28695503003,41465.528363796926,71551.58347114042,51632.56546604798,83779.17607566914,86673.09027842198,66404.56692431899,50865.08464584814,58666.09598874702
35664.5806396552,60408.07390101345,44206.348945416015,77505.28822334977,56072.26771522029,89519.92911555676,93163.95771573551,71981.95883794883,54807.60607210106,65423.556525885084
37160.19908881312,60899.63093878023,43365.37300290027,79461.68841553414,57732.452467018746,90569.1945604391,90941.27671266874,73747.81719989103,54115.65696502135,66118.80615013978
36549.28715036245,59419.90196502136,43509.33462177692,80892.16731044988,60204.3844094955,87849.53123052661,94163.00637936489,73815.13942993751,52491.12961434782,63241.18747981972
39297.53733880209,63827.0365490925,43886.764051758335,82550.6443754827,59743.96877496924,87424.9387258133,96603.41690135021,73788.40660534646,52602.50771893927,65590.07639666069
39740.19019087306,65354.08127003841,45304.780647383384,80115.96618489982,60131.7878439033,87291.86872978296,91020.751732138,71632.09356688961,51350.260935893806,69007.61359853389
40330.872342702925,70896.95579190091,46251.577892885725,81553.07436768802,63395.107232275215,92518.24031838693,95681.81384641051,72688.83037197443,53342.60793534432,69511.30759025727
42398.50493206859,72368.39150632874,47728.42585979854,83070.15904419185,65175.2271951188,96661.77821415049,91001.46520899268,74040.78144832878,55874.2511202008,71549.51975119505
